international_plan,voice_mail_plan,number_vmail_messages,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,total_net_minutes,total_net_calls,total_net_charge
0,1,36,3.8,4.0,1.03,1.0,0,661.8000000000001,338.0,63.83
0,0,0,7.9,5.0,2.13,1.0,1,541.1,351.0,46.31999999999999
0,1,15,10.0,3.0,2.7,2.0,0,699.8000000000001,312.0,70.55
0,1,32,6.7,4.0,1.81,3.5,0,656.0,259.5,63.209999999999994
1,0,0,10.4,9.0,2.81,2.0,0,525.7,338.0,52.260000000000005
0,0,0,3.8,9.0,1.03,3.0,0,475.70000000000005,266.0,46.24
0,1,19,3.25,0.0,0.8899999999999992,1.0,0,602.4000000000001,289.0,55.32
0,0,0,12.8,1.0,3.46,0.0,0,633.4000000000001,244.0,65.63000000000001
0,0,0,7.9,2.0,2.13,2.0,1,761.7,290.0,77.26
1,0,0,13.0,3.0,3.51,1.0,0,635.3,310.0,69.53999999999999
0,0,0,4.3,3.0,1.16,0.0,0,477.2,272.0,50.25
0,0,0,10.8,4.0,2.92,1.0,0,547.9,286.0,52.11
0,1,34,12.5,4.0,3.38,3.5,0,565.5,312.0,57.239999999999995
0,0,0,14.4,2.0,3.89,3.5,0,617.6,322.0,64.02
0,0,0,8.3,3.0,2.24,0.0,0,633.7,336.0,60.36
0,0,0,3.25,0.0,0.8899999999999992,3.5,0,622.6,321.0,60.449999999999996
0,0,0,9.4,5.0,2.54,0.0,0,576.1999999999999,288.0,58.82
0,0,0,10.7,4.0,2.89,1.0,0,570.2,332.0,50.980000000000004
0,0,0,15.9,2.0,4.29,2.0,0,506.7,242.0,46.050000000000004
0,0,0,10.2,2.0,2.75,2.0,0,624.1,301.0,54.66
0,0,0,16.7,3.0,4.51,2.0,0,586.5,242.0,49.82
0,0,0,10.3,3.0,2.78,1.0,1,778.1999999999999,306.0,79.51
0,0,0,5.0,3.0,1.35,3.5,1,814.8000000000001,356.0,82.0
0,1,23,10.2,3.0,2.75,1.0,0,506.8,319.0,46.98
0,0,0,9.8,3.0,2.65,2.0,0,613.3,309.0,58.81
0,0,0,14.9,4.0,4.02,3.0,0,608.6,295.0,59.81
0,0,0,12.9,10.5,3.48,1.0,0,425.5,358.0,45.03
0,0,0,11.8,6.0,3.19,1.0,0,448.75,274.5,48.905
1,0,0,3.25,4.0,0.8899999999999992,1.0,0,609.2,230.0,59.48
0,0,0,8.6,3.0,2.32,2.0,1,518.6,223.0,47.21
0,0,0,9.8,2.0,2.65,0.0,0,637.3,277.0,62.6
0,0,0,9.5,2.0,2.57,0.0,1,680.1,279.0,73.74
0,1,40,13.4,4.0,3.62,0.0,0,441.3,362.0,41.68
0,0,0,7.0,5.0,1.89,1.0,0,446.59999999999997,307.0,42.699999999999996
0,0,0,13.3,5.0,3.59,0.0,0,690.2,290.0,62.32
0,0,0,7.3,5.0,1.97,1.0,0,451.29999999999995,321.0,43.43000000000001
1,0,0,10.0,3.0,2.7,1.0,1,700.2,288.0,77.82000000000001
0,1,19,7.8,2.0,2.11,0.0,0,628.0,351.0,59.82
0,0,0,9.8,5.0,2.65,0.0,0,395.3,264.0,39.339999999999996
0,0,0,14.0,2.0,3.78,0.0,0,647.5,310.0,59.26
0,1,19,4.1,4.0,1.11,1.0,0,591.9,252.0,54.81
0,0,0,9.0,10.5,2.43,1.0,1,773.2,322.0,76.99
1,0,0,10.0,5.0,2.7,2.0,0,551.4,355.0,62.260000000000005
0,0,0,12.9,7.0,3.48,2.0,0,565.5999999999999,305.0,48.0
0,0,0,8.2,3.0,2.21,3.5,1,736.9,309.0,72.48
0,0,0,9.8,4.0,2.65,3.5,0,662.4000000000001,292.0,60.21
0,0,0,8.4,4.0,2.27,3.0,0,577.1,328.0,54.41
0,0,0,10.3,5.0,2.78,1.0,0,491.79999999999995,312.0,45.0
0,0,0,8.6,10.5,2.32,1.0,0,490.50000000000006,281.0,43.0
0,1,20,7.3,1.0,1.97,1.0,0,623.9,314.0,62.02
0,0,0,9.1,4.0,2.46,1.0,0,653.7,267.0,66.97
0,1,36,8.0,2.0,2.16,3.5,1,503.9,326.0,50.2
0,0,0,5.4,5.0,1.46,1.0,0,611.1,303.0,65.95
0,1,30,11.6,7.0,3.13,0.0,0,602.2,277.0,57.42
0,0,0,7.9,1.0,2.13,3.0,1,704.5999999999999,228.0,72.34
0,0,0,8.4,3.0,2.27,1.0,0,459.59999999999997,353.0,47.11
0,0,0,8.0,5.0,2.16,1.0,0,606.6,284.0,62.239999999999995
0,1,20,10.2,6.0,2.75,0.0,0,574.5,336.0,55.41
0,0,0,13.9,2.0,3.75,1.0,1,725.0,371.0,72.82000000000001
0,0,0,7.9,2.0,2.13,2.0,0,510.5,252.0,45.370000000000005
1,0,0,9.6,2.0,2.59,0.0,1,543.5,249.0,61.150000000000006
0,1,35,10.1,4.0,2.73,2.0,1,550.5,323.0,55.07
0,0,0,10.4,5.0,2.81,0.0,0,470.8,319.0,36.54
0,0,0,7.0,6.0,1.89,1.0,0,633.0,261.0,64.08
0,0,0,11.8,4.0,3.19,0.0,0,518.5,298.0,47.540000000000006
1,0,0,11.5,5.0,3.11,1.0,0,601.0,307.0,54.08
0,0,0,6.7,2.0,1.81,0.0,0,568.4,312.0,55.92
0,0,0,13.0,5.0,3.51,1.0,0,671.6,271.0,64.92999999999999
0,0,0,8.8,3.0,2.38,3.5,1,553.1,305.0,50.18
0,0,0,14.3,3.0,3.86,3.0,1,702.9,299.0,70.89
0,0,0,8.9,5.0,2.4,2.0,0,651.2,375.0,57.44
0,0,0,11.0,5.0,2.97,3.0,0,646.3,247.0,66.16
0,1,12,10.5,3.0,2.84,2.0,0,541.2,344.0,53.91
1,0,0,13.7,3.0,3.7,3.0,1,389.0,272.0,37.55
0,0,0,12.0,5.0,3.24,3.0,0,656.9,238.5,68.98
1,0,0,13.8,3.0,3.73,2.0,1,462.5,269.0,43.65
0,1,28,8.3,6.0,2.24,1.0,0,514.3,312.0,50.260000000000005
1,0,0,7.3,5.0,1.97,1.0,0,494.1,339.0,47.0
0,1,24,11.6,3.0,3.13,1.0,0,462.5,329.0,42.56
0,0,0,5.5,7.0,1.49,1.0,1,722.0,283.0,73.08000000000001
0,1,31,13.2,2.0,3.56,2.0,0,539.5,282.0,56.31
0,1,34,13.3,3.0,3.59,1.0,0,347.5,263.0,26.619999999999997
0,1,30,7.8,2.0,2.11,0.0,0,633.4000000000001,332.0,69.99
0,0,0,12.3,3.0,3.32,0.0,0,689.7,296.0,67.53999999999999
0,0,0,14.5,4.0,3.92,3.0,0,640.0,278.0,61.8
0,0,0,11.5,3.0,3.11,1.0,0,495.8,287.0,44.69
0,0,0,8.9,8.0,2.4,3.0,1,716.0,228.0,74.49
0,0,0,10.5,2.0,2.84,2.0,0,622.1,318.0,59.49
0,0,0,9.9,7.0,2.67,1.0,0,542.5,367.0,52.61
0,0,0,14.1,5.0,3.81,3.0,0,551.4,317.0,56.650000000000006
0,1,31,13.0,2.0,3.51,0.0,0,623.1,319.0,64.49
0,1,39,6.7,3.0,1.81,3.5,0,622.4000000000001,269.0,68.14
0,0,0,12.1,3.0,3.27,2.0,0,455.5,290.0,38.989999999999995
0,0,0,11.1,3.0,3.0,1.0,0,506.09999999999997,289.0,44.09
0,0,0,5.2,6.0,1.4,2.0,0,631.6,308.0,60.36
0,0,0,11.8,4.0,3.19,0.0,0,521.0,378.0,50.040000000000006
0,0,0,6.0,3.0,1.62,3.5,0,688.4,274.0,70.7
0,0,0,13.8,3.0,3.73,3.0,1,712.5999999999999,304.0,71.74000000000001
0,1,23,9.8,4.0,2.65,1.0,0,555.0,247.0,56.370000000000005
0,0,0,10.1,2.0,2.73,0.0,0,511.3,312.0,41.5
0,1,33,3.25,7.0,0.8899999999999992,0.0,0,481.79999999999995,245.0,44.6
0,1,35,13.9,2.0,3.75,3.5,1,406.20000000000005,259.0,40.43
0,0,0,11.5,5.0,3.11,1.0,0,384.2125,247.0,40.09625
0,1,22,15.6,10.5,4.21,2.0,0,398.40000000000003,273.0,45.83
0,1,32,10.8,4.0,2.92,3.5,0,648.6,291.0,63.160000000000004
0,1,28,9.4,6.0,2.54,3.5,0,709.1,279.0,70.88
0,1,34,9.2,4.0,2.48,0.0,0,575.0,343.0,54.4
1,0,0,12.5,3.0,3.38,3.0,0,533.6,243.0,48.29
0,0,0,7.8,7.0,2.11,1.0,0,378.0,320.0,34.74
0,0,0,13.6,3.0,3.67,1.0,0,605.3,265.0,55.24
0,1,40,11.2,8.0,3.02,1.0,0,524.2,292.0,61.53
0,0,0,11.6,3.0,3.13,3.5,1,497.9,257.0,41.989999999999995
0,0,0,9.4,5.0,2.54,3.0,0,588.9,313.0,61.74
0,0,0,6.5,4.0,1.76,0.0,0,649.5,343.0,58.800000000000004
0,1,28,6.4,3.0,1.73,2.0,0,488.8,257.0,41.41
0,0,0,10.5,2.0,2.84,1.0,0,488.2,322.0,48.42
0,0,0,10.5,4.0,2.84,0.0,0,637.2,323.0,54.75
0,0,0,6.5,4.0,1.76,0.0,0,499.09999999999997,301.0,42.11
0,0,0,8.3,2.0,2.24,0.0,0,542.7,348.0,59.03
0,0,0,9.0,2.0,2.43,1.0,0,521.0,258.0,54.87
0,0,0,8.5,2.0,2.3,1.0,0,601.6,278.0,54.37
0,0,0,10.5,3.0,2.84,2.0,1,675.8,263.0,73.5
0,0,0,12.8,5.0,3.46,2.0,0,455.80000000000007,278.0,49.85
0,0,0,14.0,6.0,3.78,0.0,0,528.8,309.0,53.85
0,0,0,15.6,3.0,4.21,3.0,0,543.3,299.0,49.1
0,0,0,13.5,4.0,3.65,3.5,1,566.0999999999999,334.0,52.8
0,0,0,15.6,2.0,4.21,1.0,0,608.3,301.0,57.64
0,0,0,12.9,2.0,3.48,2.0,0,565.1,318.0,49.71
0,0,0,7.0,10.0,1.89,0.0,0,647.1,349.0,61.77000000000001
0,0,0,9.1,7.0,2.46,0.0,0,570.3,330.0,58.13
0,0,0,9.7,2.0,2.62,2.0,0,561.0,309.0,55.07
0,0,0,10.7,2.0,2.89,2.0,0,633.8,298.0,67.52
0,0,0,7.3,3.0,1.97,1.0,0,562.0,287.0,47.63
0,0,0,7.1,8.0,1.92,3.0,0,576.4,288.0,58.38000000000001
0,1,35,11.8,2.0,3.19,2.0,0,490.9,311.0,43.529999999999994
0,0,0,8.4,5.0,2.27,3.0,0,737.4124999999999,282.0,67.27625
0,1,31,13.0,4.0,3.51,0.0,0,554.6,304.0,60.03
0,1,25,12.2,2.0,3.29,1.0,0,448.1,323.0,48.57999999999999
0,0,0,8.7,2.0,2.35,3.5,1,719.1,348.0,75.82000000000001
0,1,29,8.4,6.0,2.27,3.0,0,631.6,271.0,63.58
0,0,0,7.2,5.0,1.94,3.0,0,610.7,302.0,61.01
0,1,21,9.5,1.0,2.57,2.0,0,507.7,256.0,51.84
0,1,26,9.9,3.0,2.67,1.0,0,537.5,306.0,50.440000000000005
0,0,0,12.0,2.0,3.24,3.0,1,546.7,298.0,52.49
0,1,34,6.3,10.5,1.7,1.0,0,457.90000000000003,330.0,49.81
0,0,0,8.5,5.0,2.3,0.0,1,728.5,337.0,78.44
0,0,0,6.6,3.0,1.78,1.0,0,394.4,318.0,34.980000000000004
0,1,40,6.3,3.0,1.7,2.0,0,606.45,237.0,53.855
0,0,0,10.0,3.0,2.7,2.0,0,485.9,287.0,49.82
0,1,29,14.3,2.0,3.86,0.0,0,809.2,305.0,75.83
0,0,0,13.2,3.0,3.56,1.0,0,399.2,267.0,33.14
0,0,0,7.9,2.0,2.13,3.5,1,490.5,310.0,45.51
0,0,0,17.25,4.0,4.65,0.0,0,490.8,315.0,48.49
0,0,0,5.9,3.0,1.59,3.5,0,604.8,276.0,59.17
0,0,0,12.1,4.0,3.27,3.0,0,528.2,281.0,56.919999999999995
0,0,0,12.5,5.0,3.38,0.0,0,694.5,382.0,66.39
0,0,0,12.1,2.0,3.27,2.0,0,599.4,336.0,56.88
1,0,0,10.0,7.0,2.7,3.0,0,578.0999999999999,260.0,48.92
1,0,0,11.2,8.0,3.02,3.0,0,549.4000000000001,319.0,60.370000000000005
0,0,0,8.6,9.0,2.32,0.0,0,709.1,289.0,63.69
0,1,29,8.9,3.0,2.4,1.0,0,596.7,309.0,60.580000000000005
0,1,30,9.4,4.0,2.54,3.0,0,441.29999999999995,232.0,44.589999999999996
0,0,0,10.6,3.0,2.86,1.0,0,565.1,340.0,46.69
0,0,0,10.1,2.0,2.73,0.0,0,455.2,258.0,38.16
0,0,0,8.2,3.0,2.21,2.0,1,743.3,323.0,72.71
0,1,27,10.6,4.0,2.86,1.0,0,655.0,302.0,63.230000000000004
0,0,0,10.0,10.5,2.7,2.0,0,520.8,311.0,54.269999999999996
0,0,0,12.0,4.0,3.24,0.0,0,536.9,377.0,54.28
0,0,0,10.1,10.0,2.73,0.0,0,556.3,314.0,53.1
0,0,0,10.4,2.0,2.81,0.0,0,653.4,305.0,58.64
0,1,32,8.2,5.0,2.21,1.0,0,513.7,384.0,48.36
0,1,32,12.6,9.0,3.4,3.0,0,548.1,330.0,49.55
0,0,0,13.2,1.0,3.56,2.0,0,736.0999999999999,332.0,66.69
0,1,13,10.3,2.0,2.78,0.0,0,569.4,217.0,59.63999999999999
0,0,0,9.5,1.0,2.57,0.0,0,710.0999999999999,303.0,69.06
0,1,26,11.6,5.0,3.13,1.0,0,508.8,329.0,46.33
0,0,0,9.1,4.0,2.46,1.0,0,691.8125,285.0,58.76625
0,1,30,11.0,8.0,2.97,2.0,0,476.5,267.0,42.519999999999996
1,0,0,11.2,10.5,3.02,0.0,0,522.7,354.0,51.43
0,1,28,10.6,7.0,2.86,1.0,0,658.0,321.0,60.72
0,1,32,11.4,5.0,3.08,1.0,0,600.9000000000001,284.0,59.62
0,0,0,9.3,3.0,2.51,3.5,1,482.6,259.0,46.83
0,0,0,14.0,9.0,3.78,2.0,1,741.9000000000001,302.0,78.67
0,0,0,12.1,1.0,3.27,0.0,0,543.9,323.0,47.17
0,0,0,10.0,1.0,2.7,3.5,0,597.2,312.0,64.19
0,0,0,8.8,1.0,2.38,1.0,0,653.2,243.0,60.900000000000006
0,0,0,13.1,7.0,3.54,2.0,0,545.0,322.0,52.910000000000004
0,1,33,5.2,5.0,1.4,1.0,0,624.5,309.0,57.99999999999999
0,0,0,11.4,10.0,3.08,0.0,0,513.6,343.0,44.260000000000005
0,1,21,10.8,6.0,2.92,2.0,0,662.5,317.0,71.02
0,0,0,8.5,7.0,2.3,1.0,0,450.80000000000007,336.5,47.06
0,0,0,14.1,3.0,3.81,3.0,0,559.2,338.0,56.43
0,1,17,11.3,5.0,3.05,0.0,0,625.5999999999999,283.0,61.81
0,1,24,9.4,2.0,2.54,3.0,0,678.4,333.0,66.0
0,0,0,10.5,3.0,2.84,3.5,1,564.1,353.0,52.260000000000005
0,0,0,10.6,6.0,2.86,0.0,0,714.1,333.0,70.98
0,0,0,11.7,2.0,3.16,3.5,1,595.7,278.0,48.879999999999995
0,0,0,10.2,10.5,2.75,3.0,0,540.8,316.0,53.78
0,1,16,5.6,4.0,1.51,2.0,0,480.5,334.0,45.709999999999994
0,1,25,8.7,1.0,2.35,3.0,0,446.3,300.0,45.82
0,0,0,7.8,5.0,2.11,2.0,1,794.2,339.0,85.24000000000001
0,0,0,10.4,4.0,2.81,2.0,0,602.5,278.0,55.5
0,0,0,11.4,5.0,3.08,3.0,0,375.7,302.0,39.839999999999996
0,0,0,10.8,3.0,2.92,1.0,0,682.2,321.0,63.02
0,1,36,10.3,2.0,2.78,1.0,0,442.2,295.0,39.120000000000005
0,0,0,14.7,5.0,3.97,3.0,0,505.4,309.0,45.94
0,0,0,13.3,3.0,3.59,2.0,0,458.7,288.0,46.04
0,0,0,7.1,5.0,1.92,2.0,0,604.4,350.0,54.68000000000001
0,0,0,15.2,6.0,4.1,3.5,0,610.4,283.0,69.7
0,1,31,10.7,4.0,2.89,1.0,0,643.0,272.0,67.1
0,0,0,12.8,4.0,3.46,2.0,0,509.19999999999993,309.0,53.2
0,0,0,10.0,4.0,2.7,3.0,0,512.8,381.0,44.2
0,0,0,10.3,2.0,2.78,3.5,1,511.99999999999994,315.0,46.64
0,0,0,13.9,5.0,3.75,1.0,0,674.6999999999999,295.0,61.43000000000001
0,0,0,8.5,4.0,2.3,3.5,0,596.6,323.0,62.43000000000001
1,0,0,11.0,2.0,2.97,0.0,1,685.3,353.0,67.67
0,0,0,7.1,5.0,1.92,0.0,1,788.2,319.0,74.33
0,0,0,9.5,4.0,2.57,1.0,0,740.8,285.0,66.95
0,0,0,10.5,4.0,2.84,2.0,0,564.9,267.0,59.28
0,1,40,6.3,3.0,1.7,2.0,0,552.3,325.0,54.730000000000004
0,0,0,9.6,4.0,2.59,2.0,0,533.4000000000001,317.0,44.36
0,0,0,10.4,1.0,2.81,3.0,0,521.0,283.0,45.370000000000005
1,0,0,6.2,4.0,1.67,3.5,1,494.5,336.5,47.33
0,0,0,9.3,5.0,2.51,3.0,0,625.6,321.0,59.35
0,0,0,3.25,5.0,0.8899999999999992,0.0,0,666.6,254.0,66.42999999999999
0,0,0,10.0,5.0,2.7,2.0,0,701.9,343.0,66.03
0,0,0,13.3,3.0,3.59,0.0,0,500.5,349.0,47.96
0,0,0,11.0,5.0,2.97,1.0,0,657.2,343.0,66.05
0,1,40,9.1,3.0,2.46,1.0,0,631.8,294.0,62.42
0,0,0,9.0,2.0,2.43,1.0,0,561.8,306.0,59.25000000000001
0,0,0,11.2,4.0,3.02,1.0,1,776.3,277.0,75.13
0,0,0,12.0,3.0,3.24,3.5,1,422.4,311.0,36.67
0,0,0,7.5,6.0,2.03,0.0,0,576.6,304.0,50.48
0,0,0,9.7,6.0,2.62,1.0,0,644.9000000000001,324.0,62.31
0,0,0,12.3,5.0,3.32,3.0,0,692.4000000000001,294.5,68.93
0,0,0,12.9,4.0,3.48,3.0,0,603.3,334.0,52.49
0,1,40,8.6,6.0,2.32,2.0,0,489.01250000000005,345.0,31.427500000000002
0,1,28,8.3,3.0,2.24,0.0,0,726.5999999999999,308.0,75.42999999999999
0,1,40,12.8,5.0,3.46,1.0,0,512.3,320.0,47.92
0,0,0,13.8,5.0,3.73,0.0,0,526.7,294.0,55.74
0,0,0,9.4,4.0,2.54,1.0,0,586.1,294.0,57.61
0,0,0,10.1,4.0,2.73,3.5,0,552.5,275.0,59.53
0,0,0,7.8,8.0,2.11,3.0,0,548.4,308.0,56.34
0,0,0,8.4,4.0,2.27,2.0,0,483.0,304.0,49.3
0,0,0,6.8,3.0,1.84,0.0,0,624.4000000000001,335.0,59.01
0,0,0,11.9,3.0,3.21,0.0,0,634.7,349.0,65.10000000000001
0,0,0,9.4,6.0,2.54,3.0,0,522.8,309.0,53.879999999999995
0,1,39,5.4,4.0,1.46,1.0,0,696.8,263.0,68.81
1,0,0,13.2,5.0,3.56,0.0,1,661.5,296.0,68.88
0,0,0,15.8,3.0,4.27,3.5,1,490.9,316.0,49.85
0,0,0,9.3,2.0,2.51,0.0,1,563.2,273.0,60.709999999999994
0,1,37,5.0,3.0,1.35,2.0,0,586.8,310.0,56.16
0,0,0,10.8,3.0,2.92,1.0,0,420.3,336.0,39.73
0,1,29,9.7,9.0,2.62,2.0,0,583.0,292.0,61.57
0,0,0,11.3,2.0,3.05,0.0,0,710.7,273.0,69.94
0,1,32,12.8,2.0,3.46,2.0,0,537.5,293.0,49.67999999999999
0,0,0,11.8,5.0,3.19,1.0,0,478.2,293.0,48.24
0,1,32,8.8,5.0,2.38,1.0,0,628.3,351.0,62.88
0,0,0,6.9,4.0,1.86,3.0,0,628.8,309.0,59.78
0,1,40,6.4,3.0,1.73,1.0,0,751.4,281.0,72.92999999999999
0,0,0,10.5,9.0,2.84,1.0,0,640.0,314.0,68.00999999999999
0,0,0,10.8,3.0,2.92,1.0,1,849.4,283.0,86.84
0,0,0,10.2,10.5,2.75,1.0,0,537.7,309.0,49.83
0,1,22,11.7,2.0,3.16,0.0,0,736.2,313.0,78.98
0,0,0,10.4,5.0,2.81,2.0,0,550.1,334.0,61.809999999999995
1,0,0,11.4,3.0,3.08,1.0,0,640.5999999999999,289.0,60.92
0,0,0,12.0,6.0,3.24,2.0,0,374.20000000000005,399.5,31.08
0,0,0,12.0,7.0,3.24,1.0,0,630.0,359.0,55.99
1,0,0,8.8,9.0,2.38,3.0,0,573.6,271.0,56.22
0,1,31,9.4,6.0,2.54,1.0,0,612.7,287.0,53.61
0,1,24,3.25,3.0,0.8899999999999992,0.0,0,610.3,280.0,59.0
0,1,30,13.2,8.0,3.56,1.0,0,675.1,287.0,69.43
0,1,18,13.4,9.0,3.62,2.0,0,588.7,239.0,57.81
0,1,35,8.8,2.0,2.38,2.0,0,686.2,331.5,61.63999999999999
0,1,12,10.2,5.0,2.75,0.0,0,603.2,274.0,62.33
0,0,0,8.5,6.0,2.3,1.0,0,587.4,311.0,55.69
1,1,29,11.7,6.0,3.16,3.0,0,550.8,316.0,47.669999999999995
0,0,0,16.7,2.0,4.51,2.0,0,617.8,342.0,55.84
0,0,0,12.3,4.0,3.32,3.0,1,716.6,243.0,71.62
0,0,0,8.4,3.0,2.27,2.0,0,657.7,264.0,68.86
0,0,0,7.5,4.0,2.03,2.0,1,721.2,339.0,73.28
0,0,0,10.7,2.0,2.89,0.0,0,543.0999999999999,287.0,51.199999999999996
0,0,0,15.0,6.0,4.05,3.5,0,608.3,269.0,64.82000000000001
0,0,0,7.8,10.0,2.11,1.0,0,591.1,280.0,60.330000000000005
0,0,0,4.2,10.5,1.13,1.0,0,512.6,274.0,53.73
0,1,27,6.6,5.0,1.78,1.0,0,622.2,267.0,59.800000000000004
0,0,0,9.9,3.0,2.67,1.0,0,597.5999999999999,332.0,62.64000000000001
0,0,0,6.3,7.0,1.7,0.0,0,488.5,253.0,45.72
0,1,28,3.25,5.0,0.8899999999999992,1.0,0,534.3,360.0,55.68
0,1,25,4.9,2.0,1.32,3.0,0,528.2,324.0,49.87
0,1,34,7.5,8.0,2.03,0.0,0,574.3,286.0,65.15
1,0,0,10.9,7.0,2.94,1.0,0,522.3,347.0,50.25000000000001
0,0,0,8.8,3.0,2.38,3.0,1,719.7,308.0,74.96000000000001
0,1,33,10.2,7.0,2.75,2.0,0,575.6,275.0,50.94
0,0,0,5.0,3.0,1.35,1.0,0,753.4,269.0,67.69
1,0,0,11.3,2.0,3.05,1.0,1,612.9,278.0,65.57
0,1,30,8.4,2.0,2.27,0.0,0,678.8,338.0,62.28000000000001
1,0,0,10.3,9.0,2.78,3.5,1,423.4,312.0,39.59
0,0,0,7.2,7.0,1.94,1.0,0,670.6,244.0,68.08
0,0,0,12.6,2.0,3.4,3.0,0,414.1,280.0,37.42
1,1,40,11.9,2.0,3.21,0.0,1,543.0,304.0,46.78999999999999
0,0,0,3.9,9.0,1.05,3.5,1,363.3125,299.0,40.00625
0,0,0,11.5,3.0,3.11,0.0,0,595.9,262.0,53.77
0,0,0,13.5,4.0,3.65,0.0,0,591.6,291.0,54.31
0,0,0,9.2,4.0,2.48,2.0,0,630.1,349.0,69.12
0,0,0,11.7,3.0,3.16,0.0,0,604.9000000000001,267.0,59.39
0,1,24,9.0,4.0,2.43,1.0,0,539.6,276.0,50.72
0,1,30,14.7,5.0,3.97,1.0,0,690.5,265.0,64.79
1,0,0,11.0,4.0,2.97,2.0,1,619.5999999999999,235.0,71.14
0,0,0,13.3,5.0,3.59,2.0,0,628.3,350.0,53.39
0,0,0,13.4,5.0,3.62,2.0,0,552.6,299.0,62.91
0,0,0,15.0,2.0,4.05,1.0,0,470.2,311.0,46.879999999999995
0,0,0,13.9,2.0,3.75,1.0,0,581.5,306.0,64.11
0,0,0,7.3,6.0,1.97,1.0,0,478.1,283.0,50.279999999999994
0,0,0,10.1,5.0,2.73,1.0,0,543.8,290.0,52.73
0,1,24,5.9,2.0,1.59,0.0,0,519.5,291.0,43.88999999999999
0,0,0,11.0,6.0,2.97,3.0,1,748.3,256.0,76.22
0,1,33,9.7,4.0,2.62,3.0,0,609.9,289.0,57.58
0,0,0,8.8,3.0,2.38,1.0,0,636.0,295.0,63.44
1,0,0,10.5,5.0,2.84,1.0,0,610.7,340.0,62.269999999999996
0,0,0,12.8,6.0,3.46,2.0,0,569.5,236.0,56.48
0,0,0,12.5,1.0,3.38,2.0,0,563.4,262.0,45.69
0,0,0,12.9,4.0,3.48,2.0,1,748.0,351.0,79.47999999999999
0,0,0,14.7,8.0,3.97,3.0,0,730.5,308.0,69.68
0,0,0,8.0,5.0,2.16,1.0,0,550.8,337.0,59.449999999999996
0,1,27,3.25,0.0,0.8899999999999992,1.0,0,535.1,327.0,46.690000000000005
0,1,22,8.8,2.0,2.38,1.0,0,611.8,318.0,61.42
0,0,0,10.0,9.0,2.7,2.0,0,529.9,336.0,49.510000000000005
0,0,0,10.6,6.0,2.86,2.0,0,685.0,326.0,67.15
0,1,40,8.3,5.0,2.24,2.0,0,601.3,272.0,64.83
0,0,0,10.0,3.0,2.7,3.5,1,617.3,389.0,50.72
0,0,0,5.1,8.0,1.38,1.0,0,642.4,306.0,59.33
0,1,31,7.7,4.0,2.08,3.0,0,681.5,244.0,69.32
0,1,27,13.2,2.0,3.56,1.0,0,540.0999999999999,325.0,50.93000000000001
0,0,0,11.8,7.0,3.19,0.0,0,455.70000000000005,358.0,44.88
0,1,40,10.9,3.0,2.94,3.5,1,519.1,258.0,53.71000000000001
0,0,0,4.9,9.0,1.32,1.0,0,643.2,308.0,54.08
0,0,0,3.25,0.0,0.8899999999999992,0.0,0,513.4,300.0,44.07
1,1,22,13.9,10.5,3.75,1.0,1,545.7,346.0,55.02
0,0,0,9.1,4.0,2.46,0.0,0,564.2,318.0,54.0
0,0,0,11.7,5.0,3.16,1.0,0,526.4,241.0,58.949999999999996
0,0,0,9.0,2.0,2.43,1.0,0,563.8,297.0,59.05
0,1,33,11.3,3.0,3.05,1.0,0,568.1,248.0,62.41000000000001
0,0,0,12.3,4.0,3.32,1.0,0,461.79999999999995,297.0,40.12
0,0,0,11.0,4.0,2.97,2.0,0,538.4,351.0,53.67
0,1,21,7.1,3.0,1.92,1.0,0,522.0999999999999,318.0,48.519999999999996
0,0,0,10.4,4.0,2.81,0.0,1,639.0,306.0,71.85000000000001
1,0,0,7.8,3.0,2.11,1.0,0,517.5,277.0,50.870000000000005
0,1,26,11.5,7.0,3.11,2.0,0,540.4,307.0,47.68
1,0,0,13.8,5.0,3.73,3.5,1,591.2,334.0,57.809999999999995
0,1,22,11.5,7.0,3.11,2.0,0,637.0999999999999,298.0,66.24000000000001
0,1,29,8.1,3.0,2.19,1.0,0,517.0,335.0,41.87
0,0,0,17.25,4.0,4.65,3.5,0,598.5999999999999,297.0,61.78
0,0,0,13.3,6.0,3.59,1.0,0,642.9,256.0,61.97
1,0,0,12.0,4.0,3.24,3.5,0,700.4000000000001,309.0,67.97
0,0,0,13.6,10.5,3.67,2.0,0,507.2,306.0,50.309999999999995
0,0,0,6.9,5.0,1.86,2.0,0,619.3,301.0,57.66
0,0,0,14.2,4.0,3.83,2.0,0,636.7,333.0,63.16
0,0,0,10.0,5.0,2.7,1.0,0,437.9,320.0,38.3
0,0,0,9.1,4.0,2.46,1.0,0,544.3,275.0,56.17999999999999
0,1,18,6.5,4.0,1.76,0.0,0,441.3,310.0,43.0
0,1,29,12.3,9.0,3.32,0.0,0,603.5,315.0,56.42999999999999
1,0,0,7.8,8.0,2.11,1.0,0,596.8,297.0,59.040000000000006
1,0,0,9.7,4.0,2.62,3.5,1,456.5,311.0,45.89
0,0,0,13.2,8.0,3.56,3.0,0,489.0,362.0,49.64
0,0,0,11.5,2.0,3.11,3.5,1,767.1,299.0,85.28
